Society Association and the ISA Research Committee on Sociology of Law in Madison, Wiscon­	138.39999389648438	624.5704345703125	7.505462646484375	329.8475036621094	6	YPWFID+TimesNewRomanPS-BoldMT
sin, June 1980.	138.39999389648438	632.7210693359375	7.5046234130859375	51.392974853515625	6	YPWFID+TimesNewRomanPS-BoldMT
1 Mauro Cappeletti and Bryant Garth (ed.): Access to Justice Vol I A World Sumey 1978	131.64999389648438	651.3626098632812	7.5627593994140625	307.9517822265625	7	YPWFID+TimesNewRomanPS-BoldMT
Mauro Cappeletti and John Weisner (ed.): Access to Justice Vol II Promising Institutions 1978/	138.14999389648438	660.01171875	7.5640716552734375	328.4977722167969	7	YPWFID+TimesNewRomanPS-BoldMT
79 ‘	138.39999389648438	667.5223999023438	7.5028839111328125	260.4183654785156	7	YPWFID+TimesNewRomanPS-BoldMT
Mauro Cappeletti and Bryant Garth (ed.): Access to Justice Vol III Emerging Issues and Per­	138.14999389648438	677.7620849609375	7.5633392333984375	329.3974914550781	7	YPWFID+TimesNewRomanPS-BoldMT
spectives 1979	137.64999389648438	686.1638793945312	7.56109619140625	49.44767761230469	7	YPWFID+TimesNewRomanPS-BoldMT
Zeitschrift für Rechtssoziologie 3 (1982), Heft 1, S. 43—58	128.79998779296875	703.5223388671875	7.5029449462890625	201.84536743164062	8	YPWFID+TimesNewRomanPS-BoldMT
© Westdeutscher Verlag	388.25	703.76904296875	7.5073394775390625	81.37380981445312	9	YPWFID+TimesNewRomanPS-BoldMT
44	127.3499984741211	143.31256103515625	9.4984130859375	9.444419860839844	10	OAGHEI+TimesNewRomanPSMT
Britt-Mari Blegvad	273.04998779296875	145.3155517578125	7.4996337890625	62.46954345703125	11	ODQGSO+TimesNewRomanPS-BoldItalicMT
search Project based in Madison, Wisconsin, which has already brought us a number of	126.6500015258789	167.505126953125	9.5330810546875	341.76705169677734	12	OAGHEI+TimesNewRomanPSMT
articles and a special issue of the Law & Society Review.2 The European Law and Dis­	126.8499984741211	179.30621337890625	9.532958984375	342.56351470947266	13	OAGHEI+TimesNewRomanPSMT
pute Treatment (LEG) projects fit into the same area of concern as the two aforemen-	126.4000015258789	190.8082275390625	9.5286865234375	341.3709945678711	13	OAGHEI+TimesNewRomanPSMT
tioned projects. The aim of this project - in which Wolfgang Kaupen took an active	126.8499984741211	202.80810546875	9.50421142578125	341.17444610595703	14	OAGHEI+TimesNewRomanPSMT
part — is to study the interplay of various factors that influence legal Settlement and	127.0999984741211	214.5582275390625	9.5040283203125	340.81580352783203	14	OAGHEI+TimesNewRomanPSMT
related alternative procedures and their impact on access to dispute treatment proce-	127.0999984741211	226.309326171875	9.50262451171875	341.61280059814453	14	OAGHEI+TimesNewRomanPSMT
dures.	127.0999984741211	238.31304931640625	9.497802734375	22.51744842529297	15	OAGHEI+TimesNewRomanPSMT
The work started on a rather small scale with a meeting in Warsaw in April 1976,	126.8499984741211	249.1051025390625	9.50811767578125	341.32498931884766	15	OAGHEI+TimesNewRomanPSMT
sponsored by the Institute of Sociology of Law for Europe and the European Coor-	127.0999984741211	260.90618896484375	9.50665283203125	341.6211624145508	16	OAGHEI+TimesNewRomanPSMT
dination Center for Research and Documentation in Social Sciences. These two or-	127.0999984741211	272.658203125	9.5040283203125	341.5739212036133	16	OAGHEI+TimesNewRomanPSMT
ganizations undertook the further coordination of the projekt.3 Kaupen participated	126.8499984741211	284.40771484375	9.50469970703125	341.4809341430664	16	OAGHEI+TimesNewRomanPSMT
in the Warsaw meeting and played an important role at this early stage of the project.	127.3499984741211	296.15521240234375	9.5079345703125	334.2338333129883	16	OAGHEI+TimesNewRomanPSMT
The present paper is based in the Danish part of the LEG-project, which deals with dis­	126.6500015258789	309.10821533203125	9.5040283203125	342.76351165771484	17	OAGHEI+TimesNewRomanPSMT
pute treatment and consumer protection.4 It was however inspired by contact with	126.8499984741211	320.9078063964844	9.504547119140625	340.8947219848633	18	OAGHEI+TimesNewRomanPSMT
people from all of the projects mentioned. To a certain extent there is overlapping	126.8499984741211	332.908203125	9.504058837890625	341.40894317626953	19	OAGHEI+TimesNewRomanPSMT
membership, which in a fruitful way has influenced the further development of theory	127.0999984741211	344.65789794921875	9.50445556640625	340.8875503540039	19	OAGHEI+TimesNewRomanPSMT
in this interdisciplinary area.5	127.0999984741211	356.40997314453125	9.50177001953125	114.49895477294922	19	OAGHEI+TimesNewRomanPSMT
II. Point of discussion	126.6500015258789	391.9349060058594	9.503173828125	84.6702651977539	20	SGNNMZ+TimesNewRomanPS-ItalicMT
My object is to consider the generation of official and “indigenous“ norms that	126.8499984741211	415.4295959472656	9.54107666015625	341.40274810791016	21	OAGHEI+TimesNewRomanPSMT
aim at promoting consumer protection in Denmark.	127.0999984741211	427.45806884765625	9.50421142578125	202.84061431884766	22	OAGHEI+TimesNewRomanPSMT
Fortsetzung Fußnote 1	128.79998779296875	459.7720947265625	7.5032958984375	77.75045776367188	23	YPWFID+TimesNewRomanPS-BoldMT
Klaus-Friedrich Koch (ed.): Access to Justice Vol IV The Antbropological Perspective 1979	135.5	471.96173095703125	7.564056396484375	313.2017822265625	24	YPWFID+TimesNewRomanPS-BoldMT
All four volumes are published by Sijthoff & Nordhoof, Alphen an den Rijn and Dott. A.	134.54998779296875	481.6210021972656	7.50469970703125	329.54144287109375	25	YPWFID+TimesNewRomanPS-BoldMT
Giuffre Editore, Milan.	134.54998779296875	490.5219421386719	7.50347900390625	78.05364990234375	25	YPWFID+TimesNewRomanPS-BoldMT
2 Joel B. Grossman and David M. Trubek (eds.) Vol 15 No. 3—4 1980—81 Special Issue on Dis­	128.29998779296875	499.0652160644531	7.56036376953125	337.7975158691406	25	YPWFID+TimesNewRomanPS-BoldMT
pute Processing and Civil Litigation.	134.79998779296875	507.9615173339844	7.504852294921875	123.31144714355469	25	ODQGSO+TimesNewRomanPS-BoldItalicMT
3 A first volume under the editorship of Maureen Cain and Kalman Kulscar: The Study of Dis­	128.79998779296875	516.615234375	7.560516357421875	337.5475158691406	25	YPWFID+TimesNewRomanPS-BoldMT
putes is forthcoming. Two further volumes dealing with local area studies and different “semi-	134.54998779296875	525.71337890625	7.562347412109375	329.8057556152344	25	YPWFID+TimesNewRomanPS-BoldMT
autonomous life areas“ (see further II) are in preparation	135.25	534.6709594726562	7.5047607421875	194.95883178710938	25	YPWFID+TimesNewRomanPS-BoldMT
4 This work has, so far, resulted in four reports: Else Marie Schiotz: Beslutningsprocessen omk-	127.3499984741211	543.4619750976562	7.56378173828125	336.79969024658203	25	YPWFID+TimesNewRomanPS-BoldMT
kring dorsalgsloven. IOA Research report 81:2, 1981.	134.79998779296875	552.1116943359375	7.56353759765625	183.88388061523438	25	YPWFID+TimesNewRomanPS-BoldMT
Britt-Mari Blegvad and Valdemar Thomsen: Koalitioner, forbandlinger og beslutninger IOA	135.25	561.011962890625	7.56402587890625	328.6810607910156	25	YPWFID+TimesNewRomanPS-BoldMT
Research report 81:3, 1981	135.25	569.9219970703125	7.503448486328125	93.39942932128906	25	YPWFID+TimesNewRomanPS-BoldMT
Britt-Mari Blegvad and Valdemar Thomsen: Forbrugerklagenaevnets medlemmer: Rekruttering,	135.5	578.5119018554688	7.564239501953125	329.20355224609375	25	YPWFID+TimesNewRomanPS-BoldMT
arbejdsmade og boldninger IOA Research report 81:4, 1981.	134.04998779296875	587.4115600585938	7.5641326904296875	208.14297485351562	25	YPWFID+TimesNewRomanPS-BoldMT
Britt-Mari Blegvad, Valdemar Thomsen and Annegrete Wulff: Forbrugerklageorganer i organi-	135.25	596.265625	7.56011962890625	328.9037170410156	25	YPWFID+TimesNewRomanPS-BoldMT
sationssociologisk perspektiv IOA Research report 81:5 Vol. 1 and 2, 1981,	135.04998779296875	604.9154052734375	7.560638427734375	259.23040771484375	25	YPWFID+TimesNewRomanPS-BoldMT
A presentation of the Danish Consumer Tribunal will be published — in German — in a report	135.04998779296875	614.1207885742188	7.5049896240234375	329.0536804199219	25	YPWFID+TimesNewRomanPS-BoldMT
from the German Federal Ministry of Justice, see reference under literature.	135.04998779296875	622.9720458984375	7.5033416748046875	259.1824951171875	25	YPWFID+TimesNewRomanPS-BoldMT
5 It is not very well known Outside the Scandinavian milieu that a discussion on law and conflict	127.8499984741211	631.8683471679688	7.50823974609375	336.32791900634766	25	YPWFID+TimesNewRomanPS-BoldMT
treatment was started here some twenty years ago. This debate has been summed up in recent	135.04998779296875	640.720458984375	7.505462646484375	328.89215087890625	25	YPWFID+TimesNewRomanPS-BoldMT
books. I refer to Rettens sosiale funksjon (The social function of law) Oslo 1976 by Vilhelm	134.79998779296875	649.5620727539062	7.563568115234375	329.4078063964844	25	YPWFID+TimesNewRomanPS-BoldMT
Aubert in which he has gathered most of his socio-legal writing, Niels Christie’s book: Hvor taet	135.04998779296875	658.4656982421875	7.560150146484375	328.9042663574219	25	YPWFID+TimesNewRomanPS-BoldMT
et samfund? (How close a society?) Oslo 1975 and Torstein Eckhoff: Justice Rotterdam Uni-	134.79998779296875	667.0626831054688	7.5629425048828125	329.60955810546875	25	YPWFID+TimesNewRomanPS-BoldMT
versity Press, Amsterdam 1974.	134.79998779296875	675.7734985351562	7.5014801025390625	107.26107788085938	25	YPWFID+TimesNewRomanPS-BoldMT
Interaction between indigenous and official normt	207.75	141.863037109375	7.5028076171875	172.43527221679688	26	ODQGSO+TimesNewRomanPS-BoldItalicMT
45	459.04998779296875	139.81121826171875	9.5001220703125	8.85089111328125	27	OAGHEI+TimesNewRomanPSMT
In the legal community, it is a familiär perspective to regard law as the primary norm	127.5999984741211	164.0582275390625	9.50396728515625	339.90735626220703	28	OAGHEI+TimesNewRomanPSMT
in relation to other types of norms. This perspective has been challenged by the legal	127.0999984741211	175.80615234375	9.50665283203125	340.20755767822266	28	OAGHEI+TimesNewRomanPSMT
anthropologists, which through their work have given a broader perspective to the	127.0999984741211	187.60894775390625	9.5030517578125	340.40369415283203	28	OAGHEI+TimesNewRomanPSMT
somewhat arbitrary character of labelling different types of rules. Sally Falk Moore	127.0999984741211	199.35772705078125	9.504638671875	340.17945098876953	28	OAGHEI+TimesNewRomanPSMT
underscores that	127.0999984741211	211.11065673828125	9.50079345703125	63.95806121826172	28	OAGHEI+TimesNewRomanPSMT
“the law of the central state is but one kind of reglementation emanating from one kind of Organi­	127.3499984741211	236.22076416015625	7.50494384765625	340.89749908447266	29	YPWFID+TimesNewRomanPS-BoldMT
zation. .	127.0999984741211	246.0728759765625	7.50225830078125	35.76203155517578	29	YPWFID+TimesNewRomanPS-BoldMT
This approach takes into account that there is a constant struggle between deliberate rulemaking	126.8499984741211	255.4212646484375	7.50433349609375	340.87696075439453	29	YPWFID+TimesNewRomanPS-BoldMT
and planning, and other more untameable activities and processes at work in the social aggregate,	127.3499984741211	265.269775390625	7.50634765625	339.9918899536133	29	YPWFID+TimesNewRomanPS-BoldMT
and argues that these should be inspected together “6	127.3499984741211	274.87188720703125	7.5035400390625	181.19998931884766	29	YPWFID+TimesNewRomanPS-BoldMT
One aspect of these processes is the development of indigenous norms, i. e. social or-	127.0999984741211	296.30615234375	9.50665283203125	340.37052154541016	30	OAGHEI+TimesNewRomanPSMT
dering which is familiär to and applied by the participants in the everyday activity being	127.3499984741211	308.30706787109375	9.5054931640625	340.16480255126953	30	OAGHEI+TimesNewRomanPSMT
regulated.7 Indigenous is according to Galanter a relative Order of such Systems which	127.3499984741211	320.05712890625	9.50543212890625	339.92176055908203	30	OAGHEI+TimesNewRomanPSMT
incorporate cultural elements from the unofficial and official law as well as from the	127.3499984741211	331.807861328125	9.504486083984375	340.15369415283203	30	OAGHEI+TimesNewRomanPSMT
sanction System. As a matter of fact it is the interaction between the different types	127.3499984741211	343.36102294921875	9.527313232421875	339.97034454345703	30	OAGHEI+TimesNewRomanPSMT
of Systems which is the focus of this paper	127.3499984741211	355.38525390625	9.50274658203125	165.66349029541016	30	SGNNMZ+TimesNewRomanPS-ItalicMT
Consumption is here regarded as a “semi-autonomous social field“, i. e. a specific	127.0999984741211	367.1064453125	9.50634765625	340.4430618286133	30	OAGHEI+TimesNewRomanPSMT
field of social activity identified not by its organization but by the fact that it can	126.8499984741211	378.6085205078125	9.503662109375	340.38501739501953	30	OAGHEI+TimesNewRomanPSMT
generate rules and coerce or induce compliance to them.8 It is especially important	126.8499984741211	390.2080078125	9.504302978515625	340.8136978149414	30	OAGHEI+TimesNewRomanPSMT
to underline the procedural aspect, for consumers are what David Trubek has called a	127.0999984741211	401.90777587890625	9.504608154296875	340.56790924072266	30	OAGHEI+TimesNewRomanPSMT
“diffuse group“ in the sense that the group is comprised of a large number of indi-	127.3499984741211	413.8796081542969	9.54107666015625	340.05826568603516	30	OAGHEI+TimesNewRomanPSMT
viduals who share a common interest in a specific policy.9 Promoting their basic	126.8499984741211	425.4543762207031	9.509002685546875	340.92420196533203	30	OAGHEI+TimesNewRomanPSMT
relation with sellers of goods and Service is a norm-oriented policy connected with	127.0999984741211	437.4057312011719	9.50726318359375	340.4345474243164	30	OAGHEI+TimesNewRomanPSMT
the individual’s position rather than with his person as such.10	127.0999984741211	449.2071228027344	9.50543212890625	242.1465835571289	30	OAGHEI+TimesNewRomanPSMT
As part of the relation between consumer and seller, norms are generated. In this proc-	127.3499984741211	460.957763671875	9.504608154296875	340.5978469848633	30	OAGHEI+TimesNewRomanPSMT
ess both official, semi-official and private parties interact in a complicated pattern.	127.0999984741211	472.7056884765625	9.507293701171875	340.1466751098633	30	OAGHEI+TimesNewRomanPSMT
Most relevant for this discussion is norm generation as a part of the ‘filling in‘ process	127.0999984741211	484.7061462402344	9.5067138671875	340.8266067504883	30	OAGHEI+TimesNewRomanPSMT
one finds in areas where the general rules are not detailed but provide a frame of refer­	127.0999984741211	496.4548034667969	9.508453369140625	341.81351470947266	30	OAGHEI+TimesNewRomanPSMT
ence or a net of general clauses which need further interpretation. But one might also	127.10001373291016	508.2078857421875	9.50445556640625	340.54491424560547	30	OAGHEI+TimesNewRomanPSMT
visualize settings where the norms and Controls of indigenous ordering are close to	127.5999984741211	519.5057373046875	9.50726318359375	339.88785552978516	30	OAGHEI+TimesNewRomanPSMT
6 Sally Falk Moore: Law as a Process: An Anthropological Approach Routledge & Kegan Paul,	132.14999389648438	558.2618408203125	7.56439208984375	335.4125061035156	31	YPWFID+TimesNewRomanPS-BoldMT
London 1978 p. 29	139.34999084472656	567.42333984375	7.501739501953125	65.99844360351562	31	YPWFID+TimesNewRomanPS-BoldMT
7 Marc Galanter: “Justice in Many Roorns: Courts, Private ordering, and Indigenous Law“ Jour­	132.14999389648438	576.013916015625	7.562103271484375	336.0975036621094	31	YPWFID+TimesNewRomanPS-BoldMT
nal of Legal Pluralism Number 19/1981 pp. 1—47, see here especially p 17.	139.09999084472656	584.6627197265625	7.5628814697265625	258.5235137939453	31	YPWFID+TimesNewRomanPS-BoldMT
8 Sally Falk Moore: Op. cit. 1978 p. 57.	132.14999389648438	593.623046875	7.502105712890625	137.77523803710938	31	YPWFID+TimesNewRomanPS-BoldMT
9 David M. Trubek: “Public Advocacy. Administrative Government and the Representation of	132.14999389648438	602.2207641601562	7.50506591796875	335.8056335449219	31	YPWFID+TimesNewRomanPS-BoldMT
Diffuse Interests“ in M. Capeletti and B. Garth (eds.) Access to Justice Vol III Emerging Issues	139.34999084472656	611.0617065429688	7.5639190673828125	328.8317108154297	31	YPWFID+TimesNewRomanPS-BoldMT
and Perspectives. Giuffre — Sijthoff 1979 p. 460.	139.59999084472656	619.9627685546875	7.5625152587890625	168.03236389160156	31	YPWFID+TimesNewRomanPS-BoldMT
10 Norm-oriented relations are here contrasted with person-oriented relations where the parties are	128.29998779296875	628.5639038085938	7.5615692138671875	339.9015808105469	31	YPWFID+TimesNewRomanPS-BoldMT
involved in a lot of different and Crossing relations. The best example is the family in a small	139.34999084472656	637.2703857421875	7.505462646484375	328.1406707763672	31	YPWFID+TimesNewRomanPS-BoldMT
village. V. Gessner cfr. Luhmann, uses this distinction in an interesting discussion of itsbearing	139.09999084472656	646.17041015625	7.505462646484375	328.5833282470703	31	YPWFID+TimesNewRomanPS-BoldMT
for law and conflict treatment, see ibid. Recht und Konflikt (Law and Conflict) Tübingen 1976	139.34999084472656	654.76171875	7.564422607421875	328.29689025878906	31	YPWFID+TimesNewRomanPS-BoldMT
and “Forms of Dispute Settlement in Mexico“ in B.-M. Blegvad, D. M. Campbell, C. J. Schuyt	139.34999084472656	663.42041015625	7.505462646484375	328.35142517089844	31	YPWFID+TimesNewRomanPS-BoldMT
(eds.) European Yearbook in Law and Sociology 1977. The Hague 1977.	139.09999084472656	672.010986328125	7.5641326904296875	249.18040466308594	31	YPWFID+TimesNewRomanPS-BoldMT
46	127.0999984741211	141.112548828125	9.4984130859375	9.444419860839844	32	OAGHEI+TimesNewRomanPSMT
Britt-Mari Blegvad	272.79998779296875	141.9639892578125	7.50164794921875	62.71954345703125	33	ODQGSO+TimesNewRomanPS-BoldItalicMT
the agents while the official law is remote and its Intervention is problematic and tran-	126.6500015258789	165.105712890625	9.50726318359375	340.88353729248047	34	OAGHEI+TimesNewRomanPSMT
sitory.11 One of the most well-known examples is Macaulay’s study of businessmen’s	126.6500015258789	176.70599365234375	9.50689697265625	341.5404586791992	34	OAGHEI+TimesNewRomanPSMT
failure to use contracts; instead they fall back on indigenous norms regulating mutual	126.6500015258789	188.40802001953125	9.5042724609375	340.5859909057617	34	OAGHEI+TimesNewRomanPSMT
activities of the group.12 I will return to this topic in the concluding remarks,	126.8499984741211	200.1580810546875	9.50421142578125	302.47220611572266	34	OAGHEI+TimesNewRomanPSMT
It is here assumed that norm generation becomes visible when the parties are in con­	126.8499984741211	211.9052734375	9.50787353515625	342.06351470947266	34	OAGHEI+TimesNewRomanPSMT
flict. This takes place as part of a communication process wherein the parties do not	126.8499984741211	223.7078857421875	9.50445556640625	340.6430130004883	34	OAGHEI+TimesNewRomanPSMT
accept each other’s interpretation of the elements of a given Situation. The interaction	126.8499984741211	235.4580078125	9.5042724609375	340.6278762817383	34	OAGHEI+TimesNewRomanPSMT
becomes thematized as a conflict. Hence also a need for regulations and other norms.	127.0999984741211	247.2061767578125	9.50665283203125	340.12027740478516	34	OAGHEI+TimesNewRomanPSMT
The filter for both thematization of the conflict and generation of rules is to be found	126.84998321533203	259.207763671875	9.504638671875	340.37483978271484	34	OAGHEI+TimesNewRomanPSMT
in the reference-group. The choice of the relevant reference-group is not free but deter-	127.0999984741211	270.95697021484375	9.505615234375	340.6540298461914	34	OAGHEI+TimesNewRomanPSMT
mined or restricted on the macro-level by the social structure of the macro-system.13	126.8499984741211	282.70977783203125	9.50201416015625	331.2012710571289	34	OAGHEI+TimesNewRomanPSMT
III The Danish Situation until 1975	126.8499984741211	318.0345458984375	9.50372314453125	143.99115753173828	35	SGNNMZ+TimesNewRomanPS-ItalicMT
By the end of the sixties there was a consensus in Danish society that consumers as	127.5999984741211	341.7571105957031	9.50543212890625	340.60962677001953	36	OAGHEI+TimesNewRomanPSMT
such needed support. One of the results was the establishment of a governmental Con­	127.3499984741211	353.75799560546875	9.529327392578125	342.2634963989258	36	OAGHEI+TimesNewRomanPSMT
sumer Commission.14 This commission suggested systematic changes mostly by intro-	126.8499984741211	365.50982666015625	9.527069091796875	341.28507232666016	36	OAGHEI+TimesNewRomanPSMT
ducing rules from which no departure at the expense of the consumer was allowed.	127.3499984741211	377.2995910644531	9.51519775390625	340.5929946899414	36	OAGHEI+TimesNewRomanPSMT
Previous law was based on liberal principles securing presumably equal parties a right	127.3499984741211	389.06103515625	9.500396728515625	340.63871002197266	36	OAGHEI+TimesNewRomanPSMT
to solve their problems by bargaining. As a consequence commercial customs devel-	127.5999984741211	400.8080139160156	9.504302978515625	340.62686920166016	36	OAGHEI+TimesNewRomanPSMT
oped in certain lines of business. But the commission stated that very few customs reg­	127.3499984741211	412.8087158203125	9.503387451171875	342.06351470947266	36	OAGHEI+TimesNewRomanPSMT
ulating the Situation of the consumer had developed. Fürther the consumer very	127.3499984741211	424.30572509765625	9.50726318359375	340.5774612426758	36	OAGHEI+TimesNewRomanPSMT
rarely went to court, so the legal System lacked systematic knowledge about norms	127.3499984741211	436.1075439453125	9.530792236328125	340.64920806884766	36	OAGHEI+TimesNewRomanPSMT
regulating such buying and selling within the different trades and lines of business.	127.60001373291016	447.6077575683594	9.504608154296875	321.9653549194336	36	OAGHEI+TimesNewRomanPSMT
There were some twenty private complaint boards of differing importance. They were	127.3499984741211	459.1080322265625	9.53070068359375	340.59598541259766	36	OAGHEI+TimesNewRomanPSMT
economically dependent on trade organizations and to some extent endorsed by the	127.5999984741211	470.9057312011719	9.50726318359375	340.6121292114258	36	OAGHEI+TimesNewRomanPSMT
Consumer Council — a council of societies concerned to promote good housekeeping	127.3499984741211	482.658203125	9.5302734375	340.73011016845703	36	OAGHEI+TimesNewRomanPSMT
that was at that time supported by the Danish Government — which also ran a com­	127.5999984741211	494.4080810546875	9.50421142578125	341.81351470947266	36	OAGHEI+TimesNewRomanPSMT
plaint bureau. The boards had often been established as part of a self-controlling	127.5999984741211	506.1581726074219	9.504058837890625	340.4085464477539	36	OAGHEI+TimesNewRomanPSMT
System of the line of business, and the rather meagre results of their activity were also	127.5999984741211	517.707275390625	9.505279541015625	340.3886489868164	36	OAGHEI+TimesNewRomanPSMT
used as part of self-promotion campaigns. One did not know whether these agencies	127.5999984741211	529.4570922851562	9.50543212890625	340.6974563598633	36	OAGHEI+TimesNewRomanPSMT
also served the interests of the consumer.	127.8499984741211	540.9564208984375	9.506378173828125	160.70499420166016	36	OAGHEI+TimesNewRomanPSMT
11 Marc Galanter: Op cit. 1981 p. 23.	127.5999984741211	560.8214111328125	7.504119873046875	131.53482818603516	37	YPWFID+TimesNewRomanPS-BoldMT
12 Stewart Macaulay: “Non-contractual Relations in Business: A Preliminary Study“ 28 American	127.8499984741211	569.1636962890625	7.5621337890625	340.1508255004883	37	YPWFID+TimesNewRomanPS-BoldMT
Sociological Review 1963 pp 55—67	138.14999389648438	578.2645263671875	7.560791015625	126.9501953125	37	YPWFID+TimesNewRomanPS-BoldMT
13 Niklas Luhmann: “Communication about law in interaction Systems" in Karin D. Knorr-Cetina	127.5999984741211	586.9712524414062	7.5044097900390625	340.0690383911133	37	YPWFID+TimesNewRomanPS-BoldMT
